Node,Node.label,Class,Order,Family,Genus,Trait,Interval.my,Log10Years,d,sd,Taxa,Comparisons,Within.order,Within.family,Within.genus,Tree.source,Trait.source,Comments
1321,'1569',Mammalia,Chiroptera,Phyllostomidae,Sturnira,Log(mass)/3,15,7.176091259,0.141199978,0.177133103,,8,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1320,'1567_Sturnira',Mammalia,Chiroptera,Phyllostomidae,Sturnira,Log(mass)/3,30.4,7.482873584,-0.088785692,0.132621434,,6,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1291,'1531_Tonatia',Mammalia,Chiroptera,Phyllostomidae,Tonatia,Log(mass)/3,19.4,7.28780173,-0.050191636,0.193677983,,15,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1347,'1599_Uroderma',Mammalia,Chiroptera,Phyllostomidae,Uroderma,Log(mass)/3,6,6.77815125,-0.005970309,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1345,'1596',Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Log(mass)/3,6.8,6.832508913,0.213134302,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1344,'1595_Vampyressa',Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Log(mass)/3,19.8,7.29666519,0.006819519,0.15070871,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1185,'1394_Acerodon',Mammalia,Chiroptera,Pteropodidae,Acerodon,Log(mass)/3,12.6,7.100370545,-0.041605344,0.307300934,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1149,'1353',Mammalia,Chiroptera,Pteropodidae,Cynopterus,Log(mass)/3,7.4,6.86923172,0.105960604,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1148,'1352_Cynopterus',Mammalia,Chiroptera,Pteropodidae,Cynopterus,Log(mass)/3,18.4,7.264817823,-0.128427666,0.074925462,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1180,'1388',Mammalia,Chiroptera,Pteropodidae,Dobsonia,Log(mass)/3,2,6.301029996,-0.080164526,0.062022753,,6,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1179,'1387_Dobsonia',Mammalia,Chiroptera,Pteropodidae,Dobsonia,Log(mass)/3,2.4,6.380211242,-0.099299807,0.188082436,,39,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1152,'1358_Pteropodinae2*_Eidolon',Mammalia,Chiroptera,Pteropodidae,Eidolon,Log(mass)/3,7.6,6.880813592,-0.037898403,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1167,'1375_Eonycteris',Mammalia,Chiroptera,Pteropodidae,Eonycteris,Log(mass)/3,9.6,6.982271233,0.083313915,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1164,'1372',Mammalia,Chiroptera,Pteropodidae,Epomophorus,Log(mass)/3,4.2,6.62324929,0.159089374,0.217043093,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1163,'1371_Epomophorus',Mammalia,Chiroptera,Pteropodidae,Epomophorus,Log(mass)/3,4.4,6.643452676,0.074055405,0.168396207,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1161,'1368_Epomops',Mammalia,Chiroptera,Pteropodidae,Epomops,Log(mass)/3,4.4,6.643452676,0.026236299,0.020121531,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1176,'1384_Harpyionycteris',Mammalia,Chiroptera,Pteropodidae,Harpyionycteris,Log(mass)/3,7.8,6.892094603,-0.020208207,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1169,'1377_Macroglossus',Mammalia,Chiroptera,Pteropodidae,Macroglossus,Log(mass)/3,10.8,7.033423755,-0.109752833,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1147,'1351_Megaerops',Mammalia,Chiroptera,Pteropodidae,Megaerops,Log(mass)/3,16,7.204119983,0.064229447,0.143398049,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1174,'1382',Mammalia,Chiroptera,Pteropodidae,Melonycteris,Log(mass)/3,16.4,7.214843848,-0.078014281,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1173,'1381_Melonycteris',Mammalia,Chiroptera,Pteropodidae,Melonycteris,Log(mass)/3,24.4,7.387389826,0.133543389,0.055164427,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1162,'1369',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,4.8,6.681241237,-0.356631798,0.142393489,,4,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1160,'1367',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,7,6.84509804,0.331240699,0.021889046,,3,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1157,'1364',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,8.8,6.944482672,-0.075227271,0.277462717,,2,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1159,'1366',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,9,6.954242509,0.060414124,0.445863709,,29,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1141,'1344',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,9.4,6.973127854,-0.022997624,NA,,1,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1142,'1346',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,9.4,6.973127854,-0.152717863,NA,,1,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1144,'1348',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,11.2,7.049218023,-0.071552312,NA,,1,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1140,'1343',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,16,7.204119983,-0.02362136,0.016261776,,2,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1145,'1349',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,18.8,7.274157849,0.095935338,0.233607758,,29,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1156,'1363',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,20.8,7.318063335,-0.284698268,0.313653319,,30,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1143,'1347',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,23.4,7.369215857,-0.017506744,0.050595125,,2,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1184,'1393',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,25,7.397940009,0.147436601,0.229532822,,126,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1151,'1357',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,26.6,7.424881637,0.025935225,0.375599614,,224,0.5,1,0.5,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1178,'1386',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,28.6,7.456366033,0.370507728,0.140893969,,10,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1133,'1335',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,36.2,7.558708571,-0.251379261,0.131653477,,12,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1172,'1380',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,40.4,7.606381365,0.183730343,0.086406998,,3,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1170,'1378',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,40.6,7.608526034,-0.208672518,0.167048835,,12,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1168,'1376',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,41,7.612783857,-0.187763227,0.167575143,,14,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1139,'1342',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,42,7.62324929,-0.141438379,0.255569712,,110,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1182,'1391',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,42,7.62324929,-0.014246364,0.210979596,,180,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1181,'1389',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,42.6,7.629409599,-0.265642725,0.174831528,,49,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1177,'1385',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,44.8,7.651278014,-0.182609057,0.241701619,,550,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1166,'1374_Macroglossinae*',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,46.4,7.666517981,0.264560843,0.167307767,,18,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1175,'1383_Pteropodinae6*',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,48.4,7.684845362,-0.386929829,0.188367104,,122,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1165,'1373',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,48.8,7.688419822,-0.761757923,0.263853875,,693,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1150,'1356',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,49.2,7.691965103,-0.401126742,0.420350941,,1924,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1132,'1334_Pteropodinae1*',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,49.4,7.693726949,0.162157743,0.232810853,,234,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1131,'1333_Pteropodidae',Mammalia,Chiroptera,Pteropodidae,Multiple,Log(mass)/3,50.2,7.700703717,-0.513975104,0.405956127,,3100,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1153,'1359_Pteropodinae3*_Myonycteris',Mammalia,Chiroptera,Pteropodidae,Myonycteris,Log(mass)/3,11.8,7.071882007,0.069607833,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1135,'1338',Mammalia,Chiroptera,Pteropodidae,Nyctimene,Log(mass)/3,6.8,6.832508913,-0.043717757,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1137,'1340',Mammalia,Chiroptera,Pteropodidae,Nyctimene,Log(mass)/3,11,7.041392685,0.01018755,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1136,'1339',Mammalia,Chiroptera,Pteropodidae,Nyctimene,Log(mass)/3,14.2,7.152288344,0.248113153,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1138,'1341',Mammalia,Chiroptera,Pteropodidae,Nyctimene,Log(mass)/3,14.2,7.152288344,0.03122338,0.129579592,,10,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1134,'1336_Nyctimene',Mammalia,Chiroptera,Pteropodidae,Nyctimene,Log(mass)/3,14.6,7.164352856,0.025328494,0.197555494,,53,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1146,'1350_Ptenochirus',Mammalia,Chiroptera,Pteropodidae,Ptenochirus,Log(mass)/3,8,6.903089987,0.169413881,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1183,'1392_Pteralopex',Mammalia,Chiroptera,Pteropodidae,Pteralopex,Log(mass)/3,14.2,7.152288344,-0.00901779,0.202280401,,6,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1188,'1399',Mammalia,Chiroptera,Pteropodidae,Pteropus,Log(mass)/3,0.4,5.602059991,0.105955683,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1187,'1398',Mammalia,Chiroptera,Pteropodidae,Pteropus,Log(mass)/3,5,6.698970004,0.4200461,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1189,'1400',Mammalia,Chiroptera,Pteropodidae,Pteropus,Log(mass)/3,5,6.698970004,0.02693213,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
1191,'1402',Mammalia,Chiroptera,Pteropodidae,Pteropus,Log(mass)/3,8,6.903089987,-0.164934241,0.154529699,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
